,winner,r1,r2,d1,d2,0
159,0.0,9.376980813,6.549523161000001,0.01960466802,0.01292502042,1
160,0.0,9.375167048,7.790538755,0.0045183980839999995,0.008915661834,1
161,0.0,9.3702577,8.773297366,0.0052416305989999995,0.006010994315,1
162,0.0,9.367523047,9.360563451,0.002531365491,0.0022113556039999997,1
163,0.0,9.366771064,-1.0,0.004188671708,0.007984158582999999,1
164,0.0,9.354654599,-1.0,0.004973852541,0.005069516134,1
165,0.0,9.347279007000001,8.675796757,0.006925668102,0.008196342736,1
166,0.0,9.332172746,7.907821396,0.01117454469,0.02666369267,1
167,0.0,9.330662688,8.50158893,0.0178753268,0.01851812378,1
168,0.0,9.481737487,8.994082119,0.02034449205,0.01622936875,1
169,0.0,9.482489354,9.19671774,0.0013381477910000001,0.0013840560569999998,1
170,0.0,9.484262536000001,7.553980407,0.004575385712,0.001380430418,1
171,0.0,9.488139244,-1.0,0.02011908032,0.012857083229999998,1
172,0.5,-1.0,-1.0,0.004560943693,0.009223952889000001,1
173,0.5,-1.0,-1.0,0.004486166872,0.004853820894,1
174,0.5,-1.0,-1.0,0.004442339297,0.0043549197730000004,1
175,0.5,-1.0,-1.0,0.004153590649,0.005030167289,1
176,0.5,-1.0,-1.0,0.003384351963,0.01182939019,1
177,0.5,-1.0,-1.0,0.003283458063,0.004006970208,1
178,0.5,-1.0,-1.0,0.002778063994,0.002639519982,1
179,0.5,-1.0,-1.0,0.002426774474,0.001192653668,1
180,0.5,-1.0,-1.0,0.002113577444,0.0040907971559999996,1
181,0.5,-1.0,-1.0,0.001996654784,0.001996654784,1
182,0.5,-1.0,-1.0,0.001958192326,0.0013367841020000002,1
183,0.5,-1.0,-1.0,0.0019137087510000001,0.002264576033,1
184,0.5,-1.0,-1.0,0.00148256775,0.002592609264,1
185,0.5,-1.0,-1.0,0.001441295375,0.003920670599,1
186,0.5,-1.0,-1.0,0.001024689642,0.002052345779,1
187,0.5,-1.0,-1.0,0.0009953291155,0.001466229791,1
188,0.5,-1.0,-1.0,0.0009554396383,0.0008489810862,1
189,0.0,9.638238714,-1.0,0.003385776654,0.014131054280000001,1
190,0.0,9.587611718,9.370768757999999,0.3969062269,0.2800694406,1
191,0.0,9.542480755,8.590861768,0.01025633235,0.024029621850000002,1
192,0.0,9.495037365,7.608827828,0.00636556698,0.004334930331,1
193,0.0,9.49358728,9.480502469,0.013812107969999998,0.004420446232,1
194,0.0,9.492042705,-1.0,0.0004425220832,0.002397657372,1
195,0.0,9.489338304,8.623515555,0.19012923539999999,0.2319712639,1
196,0.0,9.488139244,-1.0,0.02011908032,0.0179802198,1
197,0.0,9.330662688,8.423227702,0.0178753268,0.009386509656999999,1
198,0.0,9.323734275,7.352651317,0.002911119489,0.005745510105,1
199,0.0,9.317862551000001,7.623880557000001,0.0234981142,0.013233039529999999,1
200,0.0,9.16428992,7.78227453,0.004670375027,0.005497670267000001,1
201,0.0,9.152690617000001,7.658491306,0.012109471489999999,0.0077308658510000005,1
202,0.0,9.151156653,6.700007867,0.001689817407,0.005255409982,1
203,0.0,9.142381056,-1.0,0.0155606484,0.025146156549999996,1
204,0.0,9.114999634,9.304564379,0.001567254425,0.004318951629,1
205,0.0,9.098587312000001,-1.0,0.004285090603,0.01125758328,1
206,0.0,9.095216621,8.93877406,0.3897109926,0.39354515079999997,1
207,0.0,9.091326032000001,-1.0,0.01396164205,0.03561513126,1
208,0.0,9.090612333,7.664793776000001,0.04100428522,0.01752031967,1
209,0.0,9.090266185,7.617030457,0.000854822807,0.003422948532,1
210,0.0,9.083233138999999,8.51388912,0.06266801058999999,0.0831990093,1
211,0.0,9.073437596,9.493488601000001,0.001485996414,0.08281771094,1
212,0.0,9.056534597,6.975495769,0.0176469665,0.02455800213,1
213,0.0,9.038133097000001,-1.0,0.06199496239,0.02063965611,1
214,0.0,9.021587482000001,8.592315409,0.02806932665,0.02087973803,1
215,0.0,9.020534827999999,8.891674285,0.008172289468,0.01311051473,1
216,0.0,9.011040184,7.430459807999999,0.006141243502,0.009553616866,1
217,0.0,9.007596533,8.371553173999999,0.002736105584,0.007381062023,1
218,0.0,9.007421177000001,-1.0,0.008468101732,0.008096499368999999,1
219,0.0,7.655827821,3.445477037,0.04187881574,0.052798565480000004,1
220,0.0,9.00131253,8.368413725,0.013676107859999998,0.005443282425,1
221,0.0,8.996786605,9.309940018999999,0.19322860239999998,0.1869477332,1
222,0.0,8.980481502,6.956418995,0.00863022171,0.01750251278,1
223,0.0,8.980481502,-1.0,0.01712183282,0.004070898984,1
224,0.0,8.973927093,7.821192019,0.0058693257160000005,0.006345585454,1
225,0.0,8.941444043999999,8.400210689,0.0162802022,0.01046269666,1
226,0.0,9.160577539,9.586625899,0.15402796859999998,0.1841102839,1
227,0.0,9.168359169,-1.0,0.001087716781,0.004347801674,1
228,0.0,9.31781191,-1.0,0.005899792071,0.01712787896,1
229,0.0,9.170775484,-1.0,0.00263398909,0.0008033568737999999,1
230,0.0,9.297149704,9.451031463,0.0008502544952000001,0.003694519633,1
231,0.0,9.296913535,-1.0,5.7846675189999995e-05,0.001161593827,1
232,0.0,9.295481402,8.764752278,0.0485191159,0.02574250847,1
233,0.0,9.286280949,8.853196866000001,0.006850703619,0.006310155614999999,1
234,0.0,9.284544755,-1.0,0.001386851771,0.0014365408569999999,1
235,0.0,9.282365303999999,9.245859463,0.03656332567,0.2620724142,1
236,0.0,9.282049019,9.442052274,0.02291361988,0.0041374098509999995,1
237,0.0,9.281022784,9.303266811,0.3974096775,0.3989090025,1
238,0.0,9.279725216000001,8.632276082999999,0.0041664433669999995,0.007859447971,1
239,0.0,9.276759346,8.775801603,0.0046579884370000005,0.007188577671,1
240,0.0,9.258792037000001,-1.0,0.15967690939999998,0.1566418409,1
241,0.0,9.254786118,9.024991087,0.00284295436,0.008824266493000001,1
242,0.0,9.245124622999999,8.606474618,0.005407741293,0.002533431631,1
243,0.0,9.240725092,8.635162132,1.0,1.0,1
244,0.0,9.224027909,7.254623597999999,0.009380671196,0.01428519934,1
245,0.0,9.221794136,7.55665449,0.00891398266,0.01100826636,1
246,0.0,9.216878571,5.886585462999999,0.027179129419999996,0.020617574450000002,1
247,0.0,9.210934604,7.70256231,0.007948599756,0.008673223667,1
248,0.0,9.204662554,9.021185134,0.01775672846,0.0144865429,1
249,0.0,9.202230469,6.776429102000001,0.0057099596600000005,0.0034166441759999997,1
250,0.0,9.201749326,8.162778885,0.004050910473,0.004310419317,1
251,0.0,9.189491895,8.955506322,0.003116765758,0.0073925131,1
252,0.0,9.188059556,7.978991137,0.003638024209,0.002942866879,1
253,0.0,9.180059484,-1.0,0.03255476803,0.03220959753,1
254,0.0,9.171301545,-1.0,0.06035377458,0.05179126188,1
255,0.0,7.670108192000001,-1.0,0.20156973600000003,0.2230128646,1
256,1.0,9.652347145,9.657276239,0.09387875348,0.08363971114,1
257,0.0,7.6535281379999995,9.433765102,0.00209338218,0.008317534812,1
258,0.0,-1.0,-1.0,0.012156847859999998,0.022967064750000002,1
259,0.0,-1.0,-1.0,0.027751639489999997,0.1442886293,1
260,0.0,-1.0,-1.0,0.02747039124,0.0332923159,1
261,0.0,-1.0,-1.0,0.024089343849999997,0.03167654201,1
262,0.0,-1.0,-1.0,0.02258941531,0.03170495108,1
263,0.0,-1.0,-1.0,0.02195720375,0.03082811832,1
264,0.0,-1.0,-1.0,0.019343571740000003,0.0041553829799999996,1
265,0.0,-1.0,-1.0,0.01929775067,0.023492850359999998,1
266,0.0,-1.0,-1.0,0.01705175638,0.022012718019999995,1
267,0.0,-1.0,-1.0,0.01675205305,0.010946600700000001,1
268,0.0,-1.0,-1.0,0.016649719330000003,0.01916575804,1
269,0.0,-1.0,-1.0,0.01612399891,0.01681886055,1
270,0.0,-1.0,-1.0,0.01577223651,0.002876110841,1
271,0.0,-1.0,-1.0,0.01195423864,0.01529202517,1
272,0.0,7.627275077,6.794418767000001,0.004914379679,0.004238367081,1
273,0.0,-1.0,-1.0,0.011940795,0.01919793896,1
274,0.0,-1.0,-1.0,0.01175544504,0.01696089469,1
275,0.0,-1.0,-1.0,0.01159675792,0.01133019757,1
276,0.0,-1.0,-1.0,0.01132009365,0.01706556417,1
277,0.0,-1.0,-1.0,0.011085346340000002,0.00942834001,1
278,0.0,-1.0,-1.0,0.009598239325,0.010990638290000002,1
279,0.0,-1.0,-1.0,0.008994010277,0.0077542047950000005,1
280,0.0,-1.0,-1.0,0.008669459261,0.03510523215,1
281,0.0,-1.0,-1.0,0.008112052456,0.011885248119999999,1
282,0.0,-1.0,-1.0,0.008096499368999999,0.009258235805,1
283,0.0,-1.0,-1.0,0.007933639921,0.0056046857499999995,1
284,0.0,-1.0,-1.0,0.007831070572,0.00610785,1
285,0.0,-1.0,-1.0,0.02869176865,0.05202233419,1
286,0.0,-1.0,-1.0,0.03234144673,0.029962582510000002,1
287,0.0,-1.0,-1.0,0.05460103601,0.06422548741,1
288,0.0,-1.0,-1.0,0.05624512583,0.05009097978,1
289,0.0,-1.0,6.971809582000001,0.001599032548,0.002229410224,1
290,0.0,-1.0,6.766838969,0.02652619965,0.02239271812,1
291,0.0,-1.0,6.753163292999999,0.003292839509,0.002579189371,1
292,0.0,-1.0,6.65303532,0.15938179189999999,0.6392638087,1
293,0.0,-1.0,6.620532498999999,0.0013847444209999999,0.0032248557549999996,1
294,0.0,-1.0,6.523389445,0.0006412058719,0.002350271214,1
295,0.0,-1.0,6.495020816,0.00743582705,0.01180942636,1
296,0.0,-1.0,6.317470845,0.001503418433,0.004134490155,1
297,0.0,-1.0,6.029299547999999,0.006280818023,0.02426828071,1
298,0.0,-1.0,5.028895164,0.003484967863,0.0075360359620000004,1
299,0.0,-1.0,5.023882669,0.004757322371,0.003771170275,1
300,0.0,-1.0,4.30473258,0.1553690434,0.2738938332,1
301,0.0,-1.0,3.845861186,0.01047150604,0.00643160427,1
302,0.0,-1.0,3.206818812,0.003945881035,0.002869034419,1
303,0.0,-1.0,2.563987553,0.0011000937080000001,0.0130160721,1
304,0.0,-1.0,-1.0,0.6506895423,1.0,1
305,0.0,-1.0,-1.0,0.2471343726,0.5360757709,1
306,0.0,-1.0,-1.0,0.1817053854,0.1866010725,1
307,0.0,-1.0,-1.0,0.1664891541,0.1469711065,1
308,0.0,-1.0,-1.0,0.12373036150000001,0.022588409480000002,1
309,0.0,-1.0,-1.0,0.09173993766,0.05274656415,1
310,0.0,-1.0,-1.0,0.08423259108999999,0.107924886,1
311,0.0,-1.0,-1.0,0.08418982476,0.09738101064999999,1
312,0.0,-1.0,-1.0,0.07382106781,0.05451216176,1
313,0.0,-1.0,-1.0,0.06763664633,0.057474452999999995,1
314,0.0,-1.0,-1.0,0.007240172476,0.007990892977,1
315,0.0,-1.0,-1.0,0.007125457749,0.01047150604,1
316,0.0,-1.0,-1.0,0.006973720621,0.005143576767,1
317,0.0,-1.0,-1.0,0.002256807871,0.004402969033,1
318,0.0,-1.0,-1.0,0.00220042048,0.003334548324,1
319,0.0,-1.0,-1.0,0.002113577444,0.0041298442519999996,1
320,0.0,-1.0,-1.0,0.002113577444,0.0040907971559999996,1
321,0.0,-1.0,-1.0,0.0020604475870000002,0.0052756611259999996,1
322,0.0,-1.0,-1.0,0.001859897282,0.001857749419,1
323,0.0,-1.0,-1.0,0.001686915639,0.0030161340259999996,1
324,0.0,-1.0,-1.0,0.0016701871059999999,0.0013402252230000002,1
325,0.0,-1.0,-1.0,0.001585612888,0.0014347262909999998,1
326,0.0,-1.0,-1.0,0.0015824383590000001,0.001614122069,1
327,0.0,-1.0,-1.0,0.0014887544089999998,0.0025668654130000003,1
328,0.0,-1.0,-1.0,0.0013307329500000002,0.002872779267,1
329,0.0,-1.0,-1.0,0.001330420724,0.009760905057,1
330,0.0,-1.0,-1.0,0.001325376914,0.0017369353450000001,1
331,0.0,-1.0,-1.0,0.001298119314,0.00422958564,1
332,0.0,-1.0,-1.0,0.001268901979,0.00207554712,1
333,0.0,-1.0,-1.0,0.001165051712,0.004269912373,1
334,0.0,-1.0,-1.0,0.0011468471490000002,0.001997216372,1
335,0.0,-1.0,-1.0,0.001142311259,0.001806515036,1
336,0.0,-1.0,-1.0,0.001026548911,0.002506727586,1
337,0.0,-1.0,-1.0,0.0009495859849000001,0.0016757000699999997,1
338,0.0,-1.0,-1.0,0.0009407103062,0.004746465012,1
339,0.0,-1.0,-1.0,0.0009407103062,0.0014293595449999998,1
340,0.0,-1.0,-1.0,0.0009301116223999999,0.004457942676,1
341,0.0,-1.0,-1.0,0.0008137551485999999,0.00118438364,1
342,0.0,-1.0,-1.0,0.0007400636096,0.0008725724765,1
343,0.0,-1.0,-1.0,0.0022202925760000003,0.003695252119,1
344,0.0,-1.0,-1.0,0.002453271532,0.0040195984769999995,1
345,0.0,-1.0,-1.0,0.006696495693,0.005924043246,1
346,0.0,-1.0,-1.0,0.00248742057,0.003407251323,1
347,0.0,-1.0,-1.0,0.0064685088580000005,0.008417473175,1
348,0.0,-1.0,-1.0,0.005921495147,0.007763377855999999,1
349,0.0,-1.0,-1.0,0.005513518582999999,0.006284653209000001,1
350,0.0,-1.0,-1.0,0.004560943693,0.009223952889000001,1
351,0.0,-1.0,-1.0,0.004456952214,0.0009716082713999999,1
352,0.0,-1.0,-1.0,0.0044364444910000005,0.011215120549999999,1
353,0.0,-1.0,-1.0,0.004243177827,0.006897005253,1
354,0.0,-1.0,-1.0,0.004185208119,0.01407973841,1
355,0.0,-1.0,-1.0,0.004097377416,0.0009046954801,1
356,0.0,-1.0,-1.0,0.003998997621,0.006014343817,1
357,0.0,-1.0,-1.0,0.003996858839,0.005689426324999999,1
358,0.0,-1.0,-1.0,0.003947303165,0.007439949083999999,1
359,0.0,-1.0,-1.0,0.003927599173,0.003596659983,1
360,0.0,-1.0,-1.0,0.003857525764,0.004946665373,1
361,0.0,-1.0,-1.0,0.003856707597,0.001735160709,1
362,0.0,-1.0,-1.0,0.00379938609,0.002120668534,1
363,0.0,-1.0,-1.0,0.003502132138,0.01033343282,1
364,0.0,-1.0,-1.0,0.003431418678,0.004619624,1
365,0.0,-1.0,-1.0,0.003350097453,0.0045543331650000005,1
366,0.0,-1.0,-1.0,0.0033133279070000003,0.01172507834,1
367,0.0,-1.0,-1.0,0.0030241538770000003,0.013851347380000002,1
368,0.0,-1.0,-1.0,0.002944295062,0.007316076197,1
369,0.0,-1.0,-1.0,0.002932267031,0.0018634092989999998,1
370,0.0,-1.0,-1.0,0.002778063994,0.002639519982,1
371,0.0,-1.0,-1.0,0.002534362953,0.004824723583,1
372,0.0,-1.0,6.980479794,0.001252212678,0.00882284157,1
373,0.0,-1.0,7.023635396,0.025143664330000003,0.03376915306,1
374,0.0,-1.0,7.145462018,0.005169039126,0.02100947313,1
375,0.0,7.219137786,6.873545611,0.01311873458,0.01018103212,1
376,0.0,7.145462018,-1.0,0.02100947313,0.02019186877,1
377,0.0,7.144700449,9.317862551000001,0.01057080925,0.0234981142,1
378,0.0,7.138234488999999,-1.0,0.002267708071,0.001514761127,1
379,0.0,7.131360565,-1.0,0.0016411187830000001,0.0014298576860000002,1
380,0.0,7.08334855,9.303266811,0.039417862889999995,0.4020732045,1
381,0.0,7.077311963,-1.0,0.0003688611614,0.004083153792,1
382,0.0,7.048202615,-1.0,0.0036988323550000003,0.006491025444,1
383,0.0,7.035518828,7.997916313999999,0.005824470893,0.01111678965,1
384,0.0,7.028475441,4.260380013,0.01647145301,0.02336291969,1
385,0.0,6.98636879,-1.0,0.0,0.007444331888,1
386,0.0,6.953209178,-1.0,0.004336374346,0.004288013559,1
387,0.0,6.939996206,-1.0,0.02228225023,0.01704282872,1
388,0.0,6.921111412,7.344924207999999,0.001343887765,0.008070594631000001,1
389,0.0,6.914878959,7.910768545,0.05470561981000001,0.1537507623,1
390,0.0,6.901255036,7.88234029,0.012601125990000002,0.04948500916,1
391,0.0,6.896138066000001,6.162996572999999,0.01323003881,0.011308801359999999,1
392,0.0,6.874860327,-1.0,0.0035738053269999998,0.005406578537,1
393,0.0,6.873545611,5.184021411,0.01018103212,0.01603572257,1
394,0.0,6.871931469,4.424770994,0.002293684054,0.008520788513,1
395,0.0,6.7958574060000005,6.864222933,0.005618513096,0.005746860057,1
396,0.0,6.7491805,4.254830957,0.006879664958,0.006832085084,1
397,0.0,6.745346515,9.007763812,0.006841443945,0.007551244926,1
398,0.0,6.709067354,-1.0,0.0016682480929999998,0.02173310891,1
